image_path,design_group
data/training/custom_1500/images/sneaker/sneaker_0327.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0328.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0329.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0330.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0331.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0332.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0333.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0334.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0335.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0336.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0337.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0338.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0339.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0340.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0341.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0342.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0343.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0344.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0345.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0346.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0347.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0348.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0349.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0350.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0351.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0352.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0353.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0354.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0355.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0356.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0357.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0358.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0359.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0360.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0361.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0362.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0363.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0364.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0365.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0366.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0367.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0368.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0369.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0370.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0371.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0372.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0373.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0374.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0375.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0376.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0377.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0378.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0379.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0380.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0381.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0382.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0383.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0384.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0385.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0386.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0387.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0388.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0389.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0390.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0391.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0392.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0393.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0394.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0395.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0396.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0397.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0398.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0399.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0400.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0401.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0402.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0403.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0404.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0405.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0406.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0407.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0408.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0409.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0410.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0411.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0412.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0413.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0414.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0415.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0416.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0417.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0418.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0419.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0420.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0421.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0422.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0423.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0424.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0425.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0426.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0427.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0428.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0429.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0430.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0431.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0432.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0433.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0434.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0435.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0436.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0437.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0438.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0439.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0440.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0441.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0442.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0443.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0444.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0445.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0446.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0447.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0448.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0449.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0450.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0451.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0452.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0453.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0454.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0455.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0456.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0457.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0458.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0459.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0460.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0461.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0462.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0463.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0464.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0465.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0466.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0467.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0468.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0469.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0470.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0471.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0472.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0473.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0474.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0475.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0476.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0477.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0478.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0479.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0480.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0481.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0482.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0483.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0484.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0485.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0486.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0487.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0488.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0489.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0490.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0491.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0492.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0493.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0494.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0495.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0496.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0497.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0498.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0499.jpeg,sneaker
data/training/custom_1500/images/sneaker/sneaker_0500.jpeg,sneaker
